"","CTRL1","CTRL2","CTRL3","CTRL4","AA1","AA2","AA3","AA4"
"200039_s_at",9.86356381127952,10.0721261879568,9.94269091540913,10.516887950474,9.96651100845049,9.94008165146211,10.56142604633,10.50565399652
"200040_at",9.07235035820861,9.58115511531385,9.37339507167838,9.35189770779392,9.24392314521733,9.09867021443613,9.75283436668119,9.80301169499269
"200041_s_at",8.97929655360169,9.88820827295592,9.10619702678015,9.52691537899308,9.26296751065506,9.14200089812447,9.9533056363152,9.85941871345367
"200042_at",8.93371881609274,9.30327800406361,8.66592797510111,9.34773480866595,8.99207757884648,8.9057678759909,9.46689952128283,9.46313265604997
"200043_at",10.5377606778103,10.5185745134346,10.391512149345,10.5016220095903,10.5065010823564,10.4838859931777,10.2713437885031,10.4234433438674
"200044_at",9.72918844391055,10.292610603082,9.7530781223457,10.0338448568934,9.75286862904441,9.77996341121596,10.1807944240845,10.2018240010819
"200045_at",8.47969814891156,8.67049676219732,8.54599365410584,8.68683994934817,8.65915662757146,8.59143556466146,8.68971494293603,8.61632483942902
"200046_at",10.627141400325,10.5051121653182,10.6517632973935,10.0616837446157,10.5394802991391,10.7151525071187,10.1601465014045,10.0025381125943
"200047_s_at",8.74986672014897,8.74683885241782,9.07815892112113,8.29099278649042,9.04660171362518,8.80121250438375,8.78687008414708,8.93815540628078
"200048_s_at",10.486059523313,10.2911834928649,10.4213256870251,10.0427532514082,10.4634120504156,10.4074322756967,10.194931540387,10.2058230380328
"200049_at",8.35752549961339,8.4957528392277,8.49336445627732,8.52942359268124,8.41490775094721,8.41729613389759,8.52156127348459,8.53117319999892
"200050_at",7.95930488243058,7.98244850833021,8.15902623892532,7.42353833608632,8.04460510602416,8.06063042267692,7.93735563965193,8.09426346958446
"200051_at",7.56041908260097,7.30073702861539,7.44821879215479,6.8237767182744,7.60552940210446,7.54083779581372,7.04311990951869,6.99534611905522
"200052_s_at",8.28082659939038,9.35177091288915,8.43870061776152,8.80408754789077,8.54287247079261,8.54256903672175,9.17970090983468,8.86150954459224
"200053_at",8.13484081114697,8.37381276046218,8.13891304750714,8.47132400456873,8.16267868402458,8.30908521530726,8.52709588928933,8.41114645443692
"200054_at",7.22037379934091,7.01088990243695,7.33850294063002,6.98347787075295,7.42441954586092,7.33539891979565,7.17480830390495,7.19555650465626
"200055_at",9.50448698672436,9.20697891348337,9.32250130850853,9.25131723695389,9.50386858097224,9.38976227833736,9.09106920329722,9.01539170230224
"200056_s_at",6.56415227884436,7.04141184101997,7.09957322266797,6.38803597027851,6.85034638283508,6.8601575539146,6.89333963435824,7.29968399765238
"200057_s_at",10.7280419355817,10.7930974199153,10.7968720421415,10.8768268794545,10.7788364065859,10.7118499955927,10.7610909101804,10.8647478442016
"200058_s_at",8.90783624090903,9.27574351574186,8.82170600173426,8.92421022392184,8.87335586864729,8.97772304369404,9.08516354987846,9.30492188835859
"200059_s_at",10.7026791606018,11.0544049069206,10.8268787820761,10.989825490553,10.8426739704458,10.7863479147679,11.0365619510994,10.9985412065378
"200060_s_at",8.78971712264216,8.78856187136046,8.86978800549553,8.72606037096748,8.94338998876486,8.82726180081694,8.99294232033384,9.02651444566608
"200061_s_at",13.1030485119747,12.9621783179667,13.1023159568338,12.9008291754763,13.0602839687971,13.1392716073558,12.9373326517876,12.9574006255902
"200062_s_at",12.831653071572,12.6269127039246,12.8993770972615,12.3566093790485,12.8179812529113,12.8238730495128,12.3440406967156,12.3984515887921
"200063_s_at",10.8098038521963,10.963697818597,10.8183673588133,10.9226189107892,10.8691697638189,10.891089099379,10.7996384458608,10.9689819053838
"200064_at",11.1099059423437,11.7114681364477,11.089221413464,11.8891541817269,11.2543187911266,11.1912318636153,11.9601765783621,11.8151971005546
"200065_s_at",11.2619995396044,11.0960234566992,11.2808631788474,11.1734615603412,11.2120424293713,11.263306036011,11.2443456137799,11.0375436060097
"200066_at",8.14093611183038,7.99202788288125,8.07494089454238,7.9797508640161,8.25867982386094,8.1805942558511,8.17911036578527,8.19395778255815
"200067_x_at",8.55641314248065,8.58229779536441,8.77224683781908,8.51930419094958,8.53817894918781,8.44162583288564,8.65810789956182,8.72164197541038
"200068_s_at",10.7352803626243,10.6298571119598,10.8055054456396,10.9070645423836,10.8015403348414,10.7509680034039,10.8302391456641,10.9327802210313
"200069_at",6.4921810224644,6.16924508178365,6.90941154773387,6.05409946921892,6.92305182863801,6.46022253811324,6.51496236989986,6.70612623746878
"200070_at",6.61068631551726,6.85647239830624,6.77527599964823,6.76901812658723,6.75914965622179,6.75029176100743,6.74781916028976,6.804130603561
"200071_at",6.85437094551599,7.12542328483016,7.25831996509401,6.49110870707479,7.24897721173297,7.04315260554532,7.17842948437569,7.45373291461099
"200072_s_at",9.07154307043615,9.71870186848839,9.26206694059801,9.4943650957414,9.49843788030772,9.38833083270691,9.86315182351937,9.86615544271642
"200073_s_at",8.13599661637425,8.56066143271243,8.53574693797801,8.0789527271736,8.45084244151395,8.4216927154409,8.74973558159982,8.95213389100897
"200074_s_at",10.4057191025661,11.1445136099481,10.6031818492995,10.5948379964397,10.5005857089189,10.470924834345,10.9762967718721,10.9194070723823
"200075_s_at",9.51622222787438,9.62786075594672,9.56409048554249,9.34129710262299,9.51818190941474,9.67427043233086,9.55298895456809,9.63339625067495
"200076_s_at",8.59147656755992,8.9569412790244,8.51468446058372,9.02739284548501,8.74848986997967,8.70047543649028,9.20411322309952,9.0073083750133
"200077_s_at",11.4092091561368,11.5240988926234,11.5616219112266,11.4914650119726,11.5188652341202,11.6228996672721,11.507363109163,11.5023901956727
"200078_s_at",10.2884532054873,10.0633431384218,10.2487451602236,9.70886876481503,10.3444604843933,10.2848659410896,10.0141889276274,9.79006480995808
"200079_s_at",8.6011321632787,9.12189207060266,8.6957946764646,9.26874285550271,8.73605088448588,8.66672016315376,9.40103508115647,9.35499064249774
"200080_s_at",10.0599154746239,10.1546420545018,10.2782922041427,9.82629450196029,10.0067855632892,10.1520957513751,9.76497585332587,10.0687262572614
"200081_s_at",10.4557248397092,11.3714220052429,10.8510847566197,11.2535522161147,10.6965222728982,10.7582673650188,11.4852779819937,11.5859120863297
"200082_s_at",10.8071345732869,11.4009678682309,10.9860872966024,11.103647050505,10.8538729367258,10.9871636990298,11.3520152915835,11.1945435641955
"200083_at",7.85469047651675,8.95463067342215,8.16641548690758,8.55974270989518,8.14060359226375,8.08730036884472,8.86468994650399,8.94764502346185
"200084_at",9.70718663102012,9.62177505398139,9.78782214995127,9.71190884405913,9.73988153457068,9.66935290495625,9.66357470934901,9.73037742086633
"200085_s_at",9.83976460077748,10.056075446456,9.85486178535046,9.5407738037483,9.76188404396504,9.9130139776775,9.86077556316033,9.90590974076429
"200086_s_at",9.63541958784517,10.353791114536,9.68347856006988,9.70601760431987,9.65673071274346,9.71702842320713,9.90531788480213,9.9467676913646
"200087_s_at",10.0237660054753,10.360413853713,9.97166905201753,10.0583775795978,10.0249621878359,10.0345422369584,10.0669210180501,10.2354606077714
"200088_x_at",11.625263160222,12.1473048687067,11.6265784167125,11.9509212255635,11.7526209634235,11.6802943040155,12.2679127752977,12.1760781589574
"200089_s_at",9.52831183907916,10.5422353679306,9.85344518855937,10.0369317100256,9.58170271283356,9.79374596197953,10.4326429687955,10.3075531318693
"200090_at",8.73979385522799,8.67096133911474,8.93953766388895,8.42844589877875,8.82177481006926,8.88069397197003,8.77773337934839,9.02822339287063
"200091_s_at",10.6407620790378,10.8825601887796,10.8844456302794,10.4491191548675,10.5956616443944,10.7677249574526,10.5240988491949,10.7049523390636
"200092_s_at",11.4135504456148,11.4766134495042,11.5032134962072,11.2894119709247,11.4377652092828,11.4853674733437,11.448874477401,11.5761311502193
"200093_s_at",8.86760260926726,9.41571703659006,8.82481659594018,9.31885220043345,8.99450846939592,8.86569010037943,9.35307160109774,9.53572234065661
"200094_s_at",9.90049228013425,10.4073034526034,9.92155236560269,10.1346449480977,9.94754013368631,9.90517188468929,10.2457896214935,10.1288277936018
"200095_x_at",12.3139924507724,12.7070747711803,12.355755464995,12.3992251778041,12.325634310112,12.2288676089705,12.5592670887304,12.6426685316576
"200096_s_at",10.2443699398664,9.99962999689746,10.4342420266519,9.89076815892948,10.2113997057128,10.2858098863928,10.0218255381152,10.2888173050584
"200097_s_at",8.51401039329089,8.91074467248703,8.72669813566576,8.90901594906664,8.53239971566457,8.73561597417103,9.0341696910096,9.11656988766487
